Customer_Id;CustomerName;Customer_adresse;StateID;id2;tempsInsc;SUM1;SUM2;State_Name;TotalSUM;AverageSUM
1125;Auto Interior Carpeting Compan;654 Walnut Rd.;26;39;13/10/2002 11:55;33884;6887.4816;Montana;40771.4816;20385.7408
1126;Green Bay Travel Services;865 Old Tall Tree Lane;40;46;25/02/1989 08:53;5133.;89158.3487;South Carolina;94291.3487;47145.67435
1127;janice Mann Accounting Service;2600 Winsor Mall;4;44;07/11/1980 06:42;20975;3170.4582;Arkansas;24145.4582;12072.7291
1128;Peterson Roberts Carpentry;244 Briar Ln;15;31;15/06/2000 03:00;58602;93062.5024;Iowa;151664.5024;75832.2512
1129;New Dehli Auto Exchange;45 South Deer Creek Drive;8;48;03/05/2000 09:27;45755;57100.3020;Delaware;102855.302;51427.651
1130;Kosmo Consulting;45 South Deer Creek Drive;15;32;13/05/1985 03:40;12623;6472.3586;Iowa;19095.3586;9547.6793
1131;Doerner's Awnings and Canopies;310 Walker Ave.;3;30;28/05/2001 23:27;60765;51172.9478;Arizona;111937.9478;55968.9739
1132;Michael Montgomery Hair Saloon;334 Lynn Terrace;33;34;09/11/2004 02:28;6646.;89040.5688;North Carolina;95686.5688;47843.2844
1133;Parties Galore Golf Course;2032 Northbrook Ct.;41;28;06/07/2004 12:07;12744;93265.6063;South Dakota;106009.6063;53004.80315
1134;Air Mexico;600 Central Ave.;28;26;25/06/1987 14:48;58474;4917.9547;Nevada;63391.9547;31695.97735
1135;Parties Galore Golf Course;1752 Clinton Ave.;5;40;26/10/1974 14:48;69530;71255.7960;California;140785.796;70392.898
1136;Marcy Elaine Bakery;886 Yale Lane;27;4;18/01/1980 16:13;79305;85270.2572;Nebraska;164575.2572;82287.6286
1137;Acturial Enterprises Ltd.;929 Brittany Ave.;31;15;22/10/1992 14:20;88392;64198.8622;New Mexico;152590.8622;76295.4311
1138;Metro Appliance Service;4467 Sheridan Rd.;22;8;31/07/1975 01:53;72267;70464.7424;Michigan;142731.7424;71365.8712
1139;Glenwood Credit Union;12 Skokie Valley Rd.;9;15;29/12/2003 06:15;46720;67280.7435;Florida;114000.7435;57000.37175
1140;Bako Delicatessen;2112 Ravine Drive;16;3;04/11/1990 06:27;94961;84250.2581;Kansas;179211.2581;89605.62905
1141;Esmarda Chemical Manufacturers;1245 Eastwood;45;33;17/04/2000 01:20;71255;65028.7400;Vermont;136283.74;68141.87
1142;North West Gas Co.;812 North Ave.;6;41;25/10/2005 03:08;80231;24790.3840;Colorado;105021.38399999999;52510.691999999995
1143;Schmidt Denists;242 Ashland Ave.;33;28;11/02/2005 00:40;80244;2924.9347;North Carolina;83168.9347;41584.46735
1144;Doerner's Awnings and Canopies;1875 Roger Williams Ave.;12;5;23/09/1986 23:53;93609;54117.0264;Idaho;147726.0264;73863.0132
1145;Cotton Thumb Ltd.;5518 Madison St.;45;27;03/05/1977 18:08;77527;99644.4536;Vermont;177171.4536;88585.7268
1146;Hibop Heating and Air Conditio;505 N. Frances St.;30;31;30/12/2001 21:47;98291;39940.2324;New Jersey;138231.2324;69115.6162
1147;Nyman Interior Design;844 Spruce St.;4;22;01/09/1971 20:07;25505;87920.9764;Arkansas;113425.9764;56712.9882
1148;Vecot Inc.;1770 first St.;16;9;17/05/1980 09:27;14356;43800.3725;Kansas;58156.3725;29078.18625
1149;Kosmo Consulting;139 Bay Colony Dr.;45;16;13/08/2006 21:13;5184.;22124.1419;Vermont;27308.1419;13654.07095
1150;Gordon & Son Brockerage Ltd.;220 Vine Ave.;13;45;19/05/1977 23:02;76346;3136.2909;Illinois;79482.29089999999;39741.145449999996
1151;Froggy's Gourmet Catering;1234 Devonshire Court;6;6;05/12/1989 02:15;2800.;74948.4660;Colorado;77748.466;38874.233
1152;janice Mann Accounting Service;115 Pleasent Ave.;20;33;19/02/1974 10:00;58481;69086.4005;Maryland;127567.4005;63783.70025
1153;Air France;3148 cottonwood Ct.;45;12;21/02/2001 00:42;96558;71326.7200;Vermont;167884.72;83942.36
1154;Myers Chocolates and Confectio;1715 Chicago Ave.;32;45;29/04/1983 02:22;96911;32390.1672;New York;129301.1672;64650.5836
1155;Hibop Heating and Air Conditio;857 Woodbine Rd;46;30;16/10/2007 21:42;77262;34752.5702;Virginia;112014.5702;56007.2851
1156;Ebert Music Center;917 Fairview Ave.  Apt. 982;14;4;27/02/1982 03:08;71164;76616.8560;Indiana;147780.856;73890.428
1157;Hardee Woodwork Ltd.;1535 Knollwood Drive;13;16;05/03/1993 02:53;81560;83942.1983;Illinois;165502.1983;82751.09915
1158;Johnson, Erico & Co CPA's;220 Vine Ave.;27;45;14/05/1972 03:53;6086.;87612.9576;Nebraska;93698.9576;46849.4788
1159;Chands CPA;1077 Court Ave.;22;13;30/03/2001 10:40;52256;96944.7700;Michigan;149200.77000000002;74600.38500000001
1160;Got It All Electronics Supply;600 Central Ave.;48;6;09/10/1985 18:35;99805;76982.1855;;176787.18550000002;88393.59275000001
1161;Got It All Electronics Supply;1954 First St.;30;20;02/09/1978 17:00;23132;79760.2376;New Jersey;102892.2376;51446.1188
1162;Resnick DDS;2220 Grant Blvd.;39;45;26/09/2002 01:27;63320;25996.4387;Rhode Island;89316.4387;44658.21935
1163;Jay's Cabinet Company;1101 Deerfield Place;29;32;16/03/2004 20:02;77539;95124.8325;New Hampshire;172663.83250000002;86331.91625000001
1164;Bako Delicatessen;1482 Concorde Circle;12;46;09/08/1993 13:40;38071;20908.8562;Idaho;58979.856199999995;29489.928099999997
1165;Morgan Construction Co;42 Valley Rd.;36;14;22/07/1999 00:33;80382;78800.5065;Oklahoma;159182.50650000002;79591.25325000001
1166;Bill's Dive Shop;770 Exmoor Rd.;45;13;28/09/2003 02:07;89806;4838.5575;Vermont;94644.5575;47322.27875
1167;Jay's Cabinet Company;445 Park Ave.;7;27;17/03/1975 03:47;86340;60000.4369;Connecticut;146340.4369;73170.21845
1168;Truck-X Muffler Repair;1949 Cloverdale Rd.;38;22;03/07/1990 11:13;89328;26378.0436;Pennsylvania;115706.0436;57853.0218
1169;Sigman and Freud Psychiatry;3059 Priscilla Court;4;48;29/10/2004 12:13;8480.;45393.4590;Arkansas;53873.459;26936.7295
1170;Bill's Dive Shop;965 Marion Place Apt. 65C;18;30;14/07/1980 13:55;72472;60169.7825;Louisiana;132641.7825;66320.89125
1171;Hart Corporation;1920 Sunnyside Ave.;41;39;22/07/2003 19:53;37520;27808.5995;South Dakota;65328.5995;32664.29975
1172;Yale Remins Temp Agency;12 Walker Ave.;41;29;10/03/1987 18:40;54513;43930.8522;South Dakota;98443.8522;49221.9261
1173;Nyman Interior Design;445 Park Ave.;37;12;13/07/2000 18:35;72608;86576.5525;Oregon;159184.5525;79592.27625
1174;Jay's Cabinet Company;671 Blackstone Ave.;49;36;30/01/2000 16:53;91358;60628.3400;Wisconsin;151986.34;75993.17
1175;Kapp Camera and Video;1220 Heather Lane;50;45;11/06/2000 08:48;24490;46336.9592;Wyoming;70826.9592;35413.4796
1176;Green Bay Travel Services;673 Calais Drive;11;7;16/03/1994 14:15;23000;53382.0080;Hawaii;76382.008;38191.004
1177;DBN Bank;4763 Blackhawk Rd.;50;38;15/10/2000 19:27;22154;71600.3568;Wyoming;93754.3568;46877.1784
1178;Loyal Order of Buffalo;726 White Oaks Ave.;41;4;08/10/1972 03:40;71708;59993.9830;South Dakota;131701.983;65850.9915
1179;Morgan Construction Co;2220 Grant Blvd.;45;18;12/01/2004 00:28;74483;6128.7510;Vermont;80611.751;40305.8755
1180;K L Consulting;1715 Chicago Ave.;25;41;18/06/1996 20:48;89075;77166.0545;Missouri;166241.0545;83120.52725
1181;Air Guatamala;1957 Huntington Ave.;26;41;08/11/1989 11:22;54352;44440.9940;Montana;98792.994;49396.497
1182;Darcy Frame and Matting Servic;2479 Woodridge Drive;35;37;07/09/2000 05:13;59934;56394.9573;Ohio;116328.95730000001;58164.478650000005
1183;Griffith Paving and Sealcoatin;1220 Heather Lane;16;49;08/07/1994 21:40;6838.;17946.3227;Kansas;24784.3227;12392.16135
1184;Dean Barnett Furniture Repair;38976 Forest View Rd.;45;50;04/04/1978 08:42;55643;45235.4626;Vermont;100878.4626;50439.2313
1185;Froggy's Gourmet Catering;1077 Court Ave.;23;11;31/10/1990 08:00;57167;60291.6471;Minnesota;117458.6471;58729.32355
1186;George Lee Antiques;2024 St.Johns Ave.;14;50;20/08/2000 21:02;6403.;19888.8639;Indiana;26291.8639;13145.93195
1187;Quad City Cleaning;511 Hill;1;41;06/02/1983 06:13;21260;4230.3104;Alabama;25490.310400000002;12745.155200000001
1188;Bernhardt Ltd.;4467 Sheridan Rd.;30;45;08/12/1982 12:53;46270;80.2887;New Jersey;46350.2887;23175.14435
1189;Jay's Cabinet Company;1770 first St.;43;25;20/03/2004 07:22;38250;60750.4274;Texas;99000.4274;49500.2137
1190;Office Pro Supply Co.;1795 Lake Cook Rd.;4;26;25/10/1975 10:07;12990;74688.0385;Arkansas;87678.0385;43839.01925
1191;Johnson, Erico & Co CPA's;770 Exmoor Rd.;43;35;10/10/2005 03:02;96120;66819.0160;Texas;162939.016;81469.508
1192;Dapper's Antiques;1679 McCraren;28;16;02/03/1975 21:22;29938;38574.6623;Nevada;68512.6623;34256.33115
1193;John G. Hartling Ltd.;3181 Barkwood Ct.;48;45;12/08/1978 00:48;29872;70898.8485;;100770.8485;50385.42425
1194;Hardee Woodwork Ltd.;899 Harvard Ct;40;23;01/02/2005 18:27;90520;23825.6983;South Carolina;114345.6983;57172.84915
1195;Camp Oconomowoc;3478 Bryn Mawr St.;28;14;10/01/1970 22:53;56228;76672.9860;Nevada;132900.986;66450.493
1196;Marcy Elaine Bakery;220 Vine Ave.;48;1;24/04/2003 07:55;87910;69110.7301;;157020.7301;78510.36505
1197;Hibbard Road Suppliers;1858 Balsam Way;27;30;23/03/1992 05:08;78916;59638.8183;Nebraska;138554.81829999998;69277.40914999999
1198;Air Indonesia;245 Oakridge Ave.;8;43;17/02/2000 10:13;35398;11035.3070;Delaware;46433.307;23216.6535
1199;Green Bay Travel Services;865 Old Tall Tree Lane;38;4;31/03/1985 14:28;47550;39742.3396;Pennsylvania;87292.3396;43646.1698
1200;Johnson, Erico & Co CPA's;1235 Easton Rd.;48;43;15/01/1980 16:00;86410;6704.1481;;93114.1481;46557.07405
1201;Caranisco Homes;45 South Deer Creek Drive;5;28;07/08/1977 01:00;1888.;24044.1584;California;25932.1584;12966.0792
1202;Facelift Kitchen and Bath;231 Sheriden Rd.;15;48;28/11/2005 08:42;10770;85920.6875;Iowa;96690.6875;48345.34375
1203;Chands CPA;2644 Princeton Ln.;28;40;25/06/1989 18:47;19800;53401.0189;Nevada;73201.0189;36600.50945
1204;Pasifico Inc.;600 Central Ave;14;28;30/12/1990 12:27;32020;60626.4304;Indiana;92646.4304;46323.2152
1205;Vanity Town;2936 Arlington Ave.;39;48;27/06/1982 13:02;11014;1451.6657;Rhode Island;12465.6657;6232.83285
1206;MedicServe Medical Supply;3344 Beachwood Ln.;39;27;14/05/1975 12:47;27489;96512.2651;Rhode Island;124001.2651;62000.63255
1207;Hi-Land Art & Frame;3181 Barkwood Ct.;22;8;23/01/2000 00:40;71580;50900.9578;Michigan;122480.9578;61240.4789
1208;Woodworks Co.;43078 Kennedy Dr.;33;38;14/09/1989 08:07;8855.;88264.6625;North Carolina;97119.6625;48559.83125
1209;Griffith Paving and Sealcoatin;872 Virginia Rd.;6;48;04/05/1977 14:20;19116;21613.4520;Colorado;40729.452000000005;20364.726000000002
1210;Air France;632 Roger Williams;21;5;07/06/2000 16:20;51616;54379.3570;Massachusetts;105995.357;52997.6785
1211;Happ Aluminum Siding Co.;872 Virginia Rd.;32;15;04/11/1987 21:33;70112;24066.7792;New York;94178.7792;47089.3896
1212;Gourmet the Frog;201-C Frontage Rd.;44;28;10/04/2005 03:27;4792.;20320.7684;Utah;25112.7684;12556.3842
1213;Foy Aviation;632 Florence Dr.;30;14;11/05/2007 17:13;73720;41515.6408;New Jersey;115235.6408;57617.8204
1214;Camp Stuff;54 Lakeview Terrace;46;39;19/09/1990 17:00;82562;86019.4570;Virginia;168581.457;84290.7285
1215;Ebert Music Center;2220 Grant Blvd.;35;39;07/11/2000 12:27;45332;65612.0692;Ohio;110944.0692;55472.0346
1216;Ebert Music Center;2220 Grant Blvd.;37;22;18/02/1970 22:15;19070;20440.4202;Oregon;39510.4202;19755.2101
1217;Hart Corporation;2922 Twin Oaks Drive;12;33;26/10/2000 16:33;96690;22496.4824;Idaho;119186.48240000001;59593.241200000004
1218;Marcy Elaine Bakery;2510 Crain;26;6;01/07/1982 09:27;48432;99967.1189;Montana;148399.1189;74199.55945
1219;John G. Hartling Ltd.;750 Homewood Ave.;25;21;04/09/2005 03:13;96448;16164.0320;Missouri;112612.032;56306.016
1220;Schmidt Denists;1839 McCraren Rd.;42;32;16/08/2000 03:00;81109;47732.4812;Tennessee;128841.48120000001;64420.740600000005
1221;Maintence Services of Maine;2148 Eastview Dr.;24;44;24/02/1983 18:40;29754;74996.1732;Mississippi;104750.1732;52375.0866
1222;Kermit the Pet Shop;3150 Skokie Valley Rd.;16;30;18/04/1972 15:47;36508;60920.6875;Kansas;97428.6875;48714.34375
1223;Meonits & Mogogni Inc.;1155 Ridgewood Drive;1;46;14/12/2006 08:40;44576;28172.8000;Alabama;72748.8;36374.4
1224;Flinn Mosquito and Pest Contro;550 Sheridan;14;35;07/10/1993 14:20;24370;11700.2446;Indiana;36070.2446;18035.1223
1225;P K M Packaging Supply;54 Lakeview Terrace;50;37;10/09/2003 05:15;56960;25098.8600;Wyoming;82058.86;41029.43
1226;Maintence Services of Maine;770 Exmoor Rd.;21;12;14/01/1993 16:02;95952;85795.7249;Massachusetts;181747.7249;90873.86245
1227;Salt & Pepper Catering Service;872 Virginia Rd.;7;26;12/06/2004 15:53;54340;82965.1410;Connecticut;137305.141;68652.5705
1228;Michael Montgomery Hair Saloon;42 Valley Rd.;37;25;19/10/1975 15:13;87304;32050.1312;Oregon;119354.1312;59677.0656
1229;Glenwood Credit Union;465 Stratford Rd.;42;42;06/03/1972 03:20;20980;86791.5975;Tennessee;107771.5975;53885.79875
1230;Corbins, Rodriguez, & Savocchi;1770 first St.;8;24;19/03/2001 15:35;53233;43487.9246;Delaware;96720.9246;48360.4623
1231;Metro Appliance Service;917 Fairview Ave.  Apt. 982;35;16;24/01/1986 05:08;63605;52362.5853;Ohio;115967.5853;57983.79265
1232;Masterlands Cleaning;42 Valley Rd.;18;1;01/10/1997 11:00;40688;75350.0858;Louisiana;116038.0858;58019.0429
1233;Johnson, Erico & Co CPA's;456 Grossman Ln.;41;14;17/08/1978 12:07;65116;62186.0636;South Dakota;127302.0636;63651.0318
1234;Dean Barnett Furniture Repair;445 Park Ave.;20;50;17/08/1992 15:00;83396;57352.6180;Maryland;140748.61800000002;70374.30900000001
1235;Kermit the Pet Shop;2267 Anderson Lane;14;21;10/09/1982 18:35;28566;32484.9939;Indiana;61050.9939;30525.49695
1236;Derbin Contracting Services;750 Homewood Ave.;47;7;06/12/2005 15:20;53218;29920.3000;Washington;83138.3;41569.15
1237;janice Mann Accounting Service;313 Grove Ave.;14;37;23/03/1983 20:40;37728;77802.3712;Indiana;115530.3712;57765.1856
1238;Trapezoid Studios;3150 Skokie Valley Rd.;15;42;02/12/2006 18:53;62205;47584.4086;Iowa;109789.4086;54894.7043
1239;Park District Of America;2870 Skokie Rd.;8;8;15/03/1993 20:28;92644;33699.0232;Delaware;126343.0232;63171.5116
1240;Palmer Golf Supplies;2112 Ravine Drive;35;35;05/12/1974 07:20;40415;58799.6704;Ohio;99214.6704;49607.3352
1241;Myles Building Consultants;886 Yale Lane;45;18;01/02/1970 06:00;4200.;98976.7369;Vermont;103176.7369;51588.36845
1242;North West Gas Co.;511 Hill;20;41;16/03/1982 04:13;3320.;41500.6160;Maryland;44820.616;22410.308
1243;P K M Packaging Supply;2032 Northbrook Ct.;30;20;18/12/2006 18:42;33008;46397.3030;New Jersey;79405.303;39702.6515
1244;Metro Appliance Service;35 Glenlake Dr.;40;14;05/11/1994 01:47;47995;43086.7361;South Carolina;91081.73610000001;45540.868050000005
1245;Air Mexico;1126 Hillcrest Ave;39;47;07/05/1972 23:55;22656;9586.4144;Rhode Island;32242.4144;16121.2072
1246;Lutz Soft Cloth Car Wash;201-C Frontage Rd.;37;14;31/05/2000 13:00;31322;59849.4112;Oregon;91171.4112;45585.7056
1247;Facelift Kitchen and Bath;1701 W. Mellody Rd.;24;15;29/05/1986 06:08;78708;24680.9340;Mississippi;103388.93400000001;51694.467000000004
1248;Lutz Soft Cloth Car Wash;671 Blackstone Ave.;19;8;08/04/1994 11:13;76960;56065.0474;Maine;133025.0474;66512.5237
1249;Ernie's Foriegn Car Service;1619 Judson Ave. Apt #34B;33;35;19/02/1994 23:20;84809;30240.8048;North Carolina;115049.8048;57524.9024
1250;Brand Y Creative Services;1882 St. Johns;21;45;26/04/1987 10:22;17736;16896.1177;Massachusetts;34632.1177;17316.05885
1251;North Shore Appliance Service;865 Old Tall Tree Lane;5;20;22/12/1994 12:40;60444;12981.7092;California;73425.7092;36712.8546
1252;Rythmics Ltd.;2024 St.Johns Ave.;22;30;10/08/2005 10:48;85760;27242.6572;Michigan;113002.6572;56501.3286
1253;Air Indonesia;12 Broadview Lane;19;40;15/04/2000 12:28;6288.;11847.3730;Maine;18135.373;9067.6865
1254;Kermit the Pet Shop;854 Woodbine;30;39;18/11/1993 22:00;62928;3392.3331;New Jersey;66320.3331;33160.16655
1255;Camp Stuff;310 Walker Ave.;11;37;16/03/1975 18:42;81960;96786.6674;Hawaii;178746.6674;89373.3337
1256;Yale Remins Temp Agency;1858 Balsam Way;27;24;23/11/2000 12:27;5650.;21560.3280;Nebraska;27210.328;13605.164
1257;New Dehli Auto Exchange;2267 Anderson Lane;8;19;17/06/1970 00:35;30580;60163.7649;Delaware;90743.76490000001;45371.882450000005
1258;Nina's Snow Plowing;45 South Deer Creek Drive;24;33;25/04/2005 04:33;55860;39180.6039;Mississippi;95040.6039;47520.30195
1259;Air Mexico;456 Groverland Ave.;6;21;01/11/1994 03:20;40416;19494.7770;Colorado;59910.777;29955.3885
1260;Chicagoland Cleaners;917 Fairview Ave.  Apt. 982;5;5;21/02/2000 02:27;32500;68702.0352;California;101202.0352;50601.0176
1261;Office Pro Supply Co.;1633 McGovern place;1;22;02/06/2007 17:00;32588;4304.3984;Alabama;36892.3984;18446.1992
1262;New Dehli Auto Exchange;1436 Waverly Rd.;40;19;20/10/2002 19:40;60152;63276.9200;South Carolina;123428.92;61714.46
1263;Mergenthaler Inc.;2045 St. johns Ave.;14;30;26/03/1997 18:13;3740.;48282.5956;Indiana;52022.5956;26011.2978
1264;Futoons Cartoons Emporium;3150 Skokie Valley Rd.;30;11;15/05/1993 01:55;73489;74205.1804;New Jersey;147694.1804;73847.0902
1265;Park District Of America;2224 Sherman Rd.;10;27;08/06/1974 06:07;86795;20440.6530;Georgia;107235.65299999999;53617.826499999996
1266;Corbins, Rodriguez, & Savocchi;574 Chicago Ave.;38;8;21/07/1986 21:00;92114;81000.1444;Pennsylvania;173114.1444;86557.0722
1267;Energy Source Diet Centers;3100 Trailer Way;1;24;02/11/2002 12:13;15968;67320.0386;Alabama;83288.0386;41644.0193
1268;DBN Bank;445 Park Ave.;24;6;03/06/1978 14:08;43834;14725.3447;Mississippi;58559.3447;29279.67235
1269;Schmidt Denists;1009 marvel Way;5;5;30/09/1986 11:27;87440;37044.5866;California;124484.58660000001;62242.293300000005
1270;Marcy Elaine Bakery;4467 Sheridan Rd.;13;1;03/07/1980 20:20;97025;32628.2896;Illinois;129653.2896;64826.6448
1271;Pasifico Inc.;1575 Oakwood Ave.;12;40;21/04/2006 19:53;57516;46366.2480;Idaho;103882.24799999999;51941.123999999996
1272;Peterson Roberts Carpentry;581 Hill St. Apt. 234;42;14;04/04/2001 13:53;61020;7080.8130;Tennessee;68100.813;34050.4065
1273;K L Consulting;12 Craven Way;22;30;30/11/1983 00:27;14200;34399.6351;Michigan;48599.6351;24299.81755
1274;Chands CPA;1065 Hillcrest Circle;30;10;31/08/2000 07:02;19660;84368.3776;New Jersey;104028.3776;52014.1888
1275;Kapp Camera and Video;1752 Clinton Ave.;28;38;14/01/2004 20:27;27917;58740.6734;Nevada;86657.6734;43328.8367
1276;Hibbard Road Suppliers;139 Bay Colony Dr.;3;1;25/08/2001 15:13;76358;91465.3876;Arizona;167823.38760000002;83911.69380000001
1277;MedicServe Medical Supply;511 Maple Ave.  Apt. 1B;44;24;11/10/2000 15:27;91946;58208.7557;Utah;150154.7557;75077.37785
1278;Mac Computer Warehouse;1450 Harding Ave.;18;5;22/08/1987 20:47;94033;77296.6196;Louisiana;171329.6196;85664.8098
1279;Marks, Marks, and Kaplan Ltd.;1337 Cavell Ave.;2;13;11/08/1982 16:22;74114;98404.6880;Alaska;172518.688;86259.344
1280;Cotton Thumb Ltd.;4763 Blackhawk Rd.;16;12;13/11/1971 17:07;26333;97280.1448;Kansas;123613.1448;61806.5724
1281;Pivot Point College;512 Hill;22;42;30/11/1977 08:42;71911;14188.1168;Michigan;86099.1168;43049.5584
1282;Pac Builders;4763 Blackhawk Rd.;11;22;03/08/1970 03:53;8705.;65213.2359;Hawaii;73918.2359;36959.11795
1283;Garfield Appliance Service;770 Exmoor Rd.;29;30;16/12/2006 11:08;97564;70413.8884;New Hampshire;167977.8884;83988.9442
1284;Keyth Contracting and Repair;899 Harvard Ct;29;28;30/04/2003 05:55;72354;2051.2330;New Hampshire;74405.23300000001;37202.616500000004
1285;Dapper's Antiques;1436 Waverly Rd.;28;3;16/02/2001 02:00;81520;7860.2223;Nevada;89380.2223;44690.11115
1286;Shaggy's Grooming Services;1575 Oakwood Ave.;18;44;08/07/2005 18:07;88375;55262.3730;Louisiana;143637.373;71818.6865
1287;Quad City Cleaning;1954 First St.;6;18;04/07/1982 11:42;37520;30230.8722;Colorado;67750.8722;33875.4361
1288;Car Suite Cleaners;14836 W. River Oaks Dr.;20;2;29/03/2001 06:53;19000;56356.1369;Maryland;75356.1369;37678.06845
1289;Pete's Auto Repair;2479 Woodridge Drive;50;16;23/08/1994 17:40;16036;43134.6708;Wyoming;59170.6708;29585.3354
1290;Derbin Contracting Services;886 Yale Lane;6;22;26/10/2004 18:33;11658;92774.5300;Colorado;104432.53;52216.265
1291;Schnitzer Denist College;511 Hill;32;11;29/03/1978 06:13;25504;80236.5100;New York;105740.51;52870.255
1292;Ampro Office Team Ltd.;2505 Allison ct.;28;29;07/02/2006 06:55;14862;75264.1376;Nevada;90126.1376;45063.0688
1293;AAA Daniels Antiques;785 Highland place;49;29;28/12/1986 13:20;66408;74608.3562;Wisconsin;141016.35619999998;70508.17809999999
1294;Myles Building Consultants;4522 N. Greenview Apt. 1B;21;28;20/06/2005 21:40;33832;82760.8400;Massachusetts;116592.84;58296.42
1295;Doll House Rock;445 Park Ave.;8;18;01/01/2000 17:33;37318;6566.2384;Delaware;43884.2384;21942.1192
1296;Michael Montgomery Hair Saloon;1444 Chantilly Ln.;40;6;24/07/2007 09:55;2624.;89210.0455;South Carolina;91834.0455;45917.02275
1297;Schmidt Denists;425 Lake Ave.;43;20;05/02/1974 12:40;19623;72976.2600;Texas;92599.26;46299.63
1298;New Dehli Auto Exchange;872 Virginia Rd.;29;50;30/03/1978 17:35;5288.;61740.5895;New Hampshire;67028.5895;33514.29475
1299;Cradle the Call;12 Broadview Lane;9;6;26/01/1980 18:40;28891;76201.1238;Florida;105092.1238;52546.0619
